time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___3_EC_P;_LOAD___3_EC_Q;_LOAD___3_EC_DeltaPc_value;_LOAD___3_EC_DeltaQc_value;_LOAD___6_EC_P;_LOAD___6_EC_Q;_LOAD___6_EC_DeltaPc_value;_LOAD___6_EC_DeltaQc_value;_LOAD___9_EC_P;_LOAD___9_EC_Q;_LOAD___9_EC_DeltaPc_value;_LOAD___9_EC_DeltaQc_value;
0.521153;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331254;-16.612822;1.058876;1.112677;0.999998;39.959563;43.588372;1.048773;1.148654;1.000000;0.072897;25.007864;1.011519;1.053492;0.999998;0.002150;12.841703;1.070228;1.183024;0.999999;0.011441;17.551798;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521154;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331254;-16.612822;1.058876;1.112677;0.999998;39.959563;43.588372;1.048773;1.148654;1.000000;0.072898;25.007864;1.011519;1.053492;0.999998;0.002150;12.841703;1.070228;1.183024;0.999999;0.011441;17.551798;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521156;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331253;-16.612822;1.058876;1.112677;0.999998;39.959563;43.588372;1.048773;1.148654;1.000000;0.072898;25.007863;1.011519;1.053492;0.999998;0.002150;12.841703;1.070228;1.183024;0.999999;0.011441;17.551798;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521160;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331252;-16.612823;1.058876;1.112677;0.999998;39.959562;43.588372;1.048773;1.148654;1.000000;0.072900;25.007863;1.011519;1.053492;0.999998;0.002150;12.841703;1.070228;1.183024;0.999999;0.011441;17.551798;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521168;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331250;-16.612823;1.058876;1.112677;0.999998;39.959561;43.588373;1.048773;1.148654;1.000000;0.072902;25.007862;1.011519;1.053492;0.999998;0.002150;12.841703;1.070228;1.183024;0.999999;0.011441;17.551798;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521184;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331247;-16.612823;1.058876;1.112677;0.999998;39.959559;43.588373;1.048773;1.148654;1.000000;0.072908;25.007859;1.011519;1.053492;0.999998;0.002150;12.841704;1.070228;1.183024;0.999999;0.011442;17.551797;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521216;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331239;-16.612824;1.058876;1.112677;0.999998;39.959554;43.588374;1.048773;1.148654;1.000000;0.072919;25.007855;1.011519;1.053492;0.999998;0.002149;12.841705;1.070228;1.183024;0.999999;0.011442;17.551796;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521280;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331225;-16.612826;1.058876;1.112677;0.999998;39.959545;43.588377;1.048773;1.148654;1.000000;0.072941;25.007846;1.011519;1.053492;0.999998;0.002149;12.841706;1.070228;1.183024;0.999999;0.011443;17.551795;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521408;1.060015;1.045043;1.010018;1.017731;1.019585;1.070228;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050597;1.035710;0.999998;232.331195;-16.612830;1.058876;1.112677;0.999998;39.959526;43.588381;1.048773;1.148654;1.000000;0.072984;25.007828;1.011519;1.053492;0.999998;0.002148;12.841710;1.070228;1.183024;0.999999;0.011445;17.551791;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.521664;1.060015;1.045043;1.010018;1.017731;1.019585;1.070229;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050598;1.035710;0.999998;232.331137;-16.612837;1.058876;1.112677;0.999998;39.959489;43.588391;1.048773;1.148654;1.000000;0.073071;25.007792;1.011519;1.053492;0.999998;0.002146;12.841717;1.070229;1.183023;0.999999;0.011449;17.551785;1.096361;1.194477;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.522176;1.060015;1.045043;1.010018;1.017731;1.019585;1.070229;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050598;1.035710;0.999998;232.331019;-16.612853;1.058876;1.112677;0.999998;39.959415;43.588409;1.048773;1.148653;1.000000;0.073245;25.007720;1.011519;1.053491;0.999998;0.002143;12.841730;1.070229;1.183023;0.999999;0.011456;17.551771;1.096361;1.194478;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.523200;1.060015;1.045043;1.010018;1.017731;1.019585;1.070229;1.061553;1.089920;1.056021;1.051097;1.057076;1.055409;1.050598;1.035710;0.999998;232.330784;-16.612883;1.058876;1.112678;0.999998;39.959268;43.588446;1.048773;1.148653;1.000000;0.073593;25.007576;1.011519;1.053491;0.999998;0.002136;12.841758;1.070229;1.183021;0.999999;0.011470;17.551744;1.096361;1.194478;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.525248;1.060015;1.045043;1.010018;1.017731;1.019585;1.070229;1.061553;1.089920;1.056021;1.051098;1.057076;1.055409;1.050598;1.035710;0.999998;232.330314;-16.612942;1.058876;1.112678;0.999998;39.958976;43.588518;1.048773;1.148651;1.000000;0.074285;25.007289;1.011519;1.053490;0.999998;0.002122;12.841811;1.070229;1.183019;0.999999;0.011498;17.551690;1.096361;1.194480;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.529344;1.060015;1.045044;1.010018;1.017731;1.019586;1.070229;1.061553;1.089920;1.056021;1.051098;1.057076;1.055409;1.050598;1.035710;0.999998;232.329375;-16.613058;1.058876;1.112678;0.999998;39.958408;43.588663;1.048773;1.148648;1.000000;0.075660;25.006720;1.011519;1.053488;0.999998;0.002094;12.841915;1.070229;1.183014;0.999999;0.011549;17.551585;1.096361;1.194483;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074991;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.537536;1.060015;1.045044;1.010018;1.017731;1.019586;1.070229;1.061553;1.089919;1.056021;1.051098;1.057076;1.055409;1.050598;1.035710;0.999998;232.327496;-16.613281;1.058876;1.112678;0.999998;39.957328;43.588946;1.048774;1.148643;1.000000;0.078368;25.005598;1.011519;1.053485;0.999998;0.002039;12.842112;1.070229;1.183005;0.999999;0.011634;17.551379;1.096361;1.194489;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074992;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.540368;1.060015;1.045044;1.010019;1.017731;1.019586;1.070230;1.061553;1.089919;1.056021;1.051098;1.057077;1.055410;1.050598;1.035710;0.999998;232.326848;-16.613355;1.058876;1.112678;0.999998;39.956973;43.589042;1.048774;1.148641;1.000000;0.079290;25.005216;1.011519;1.053484;0.999998;0.002021;12.842177;1.070230;1.183002;0.999999;0.011658;17.551310;1.096361;1.194491;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074992;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.540368;1.060015;1.045044;1.010019;1.017731;1.019586;1.070230;1.061553;1.089919;1.056021;1.051098;1.057077;1.055410;1.050598;1.035710;0.999998;232.326848;-16.613355;1.058876;1.112678;0.999998;39.956973;43.589042;1.048774;1.148641;1.000000;0.079290;25.005216;1.011519;1.053484;0.999998;0.002021;12.842177;1.070230;1.183002;0.999999;0.011658;17.551310;1.096361;1.194491;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074992;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.540368;1.060015;1.045044;1.010019;1.017731;1.019586;1.070230;1.061553;1.089919;1.056021;1.051098;1.057077;1.055410;1.050598;1.035710;0.999998;232.326848;-16.613355;1.058876;1.112678;0.999998;39.956973;43.589042;1.048774;1.148641;1.000000;0.079290;25.005216;1.011519;1.053484;0.999998;0.002021;12.842177;1.070230;1.183002;0.999999;0.011658;17.551310;1.096361;1.194491;0.216991;0.126991;0.942017;0.190007;0.000000;0.000000;0.111994;0.074992;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.553920;1.060015;1.045044;1.010019;1.017732;1.019586;1.070230;1.061554;1.089919;1.056022;1.051098;1.057077;1.055410;1.050599;1.035711;0.999998;232.323756;-16.613693;1.058876;1.112679;0.999998;39.955399;43.589492;1.048774;1.148632;1.000000;0.083607;25.003423;1.011519;1.053478;0.999998;0.001932;12.842470;1.070230;1.182988;0.999999;0.011735;17.550991;1.096360;1.194500;0.216991;0.126991;0.942018;0.190007;0.000000;0.000000;0.111994;0.074992;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.586688;1.060015;1.045045;1.010020;1.017732;1.019587;1.070232;1.061554;1.089918;1.056022;1.051099;1.057078;1.055412;1.050600;1.035712;0.999998;232.316442;-16.614413;1.058876;1.112681;0.999998;39.952439;43.590520;1.048775;1.148611;1.000000;0.093306;24.999366;1.011520;1.053468;0.999998;0.001735;12.843089;1.070232;1.182960;0.999998;0.011664;17.550293;1.096359;1.194523;0.216992;0.126992;0.942018;0.190007;0.000000;0.000000;0.111994;0.074992;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
0.652224;1.060015;1.045047;1.010021;1.017733;1.019588;1.070234;1.061554;1.089916;1.056023;1.051100;1.057080;1.055413;1.050602;1.035713;0.999998;232.303204;-16.615606;1.058875;1.112686;0.999998;39.949749;43.592447;1.048777;1.148575;1.000000;0.109177;24.992535;1.011520;1.053457;0.999998;0.001417;12.844103;1.070234;1.182919;0.999998;0.010570;17.549171;1.096357;1.194566;0.216992;0.126992;0.942019;0.190008;0.000000;0.000000;0.111994;0.074992;0.000000;0.000000;0.295025;0.166028;0.000000;0.000000;
0.783296;1.060014;1.045049;1.010021;1.017734;1.019589;1.070236;1.061553;1.089913;1.056023;1.051100;1.057081;1.055416;1.050604;1.035714;0.999998;232.286262;-16.617784;1.058875;1.112701;0.999998;39.953241;43.596529;1.048780;1.148522;0.999999;0.125600;24.984381;1.011520;1.053466;0.999998;0.001056;12.845713;1.070236;1.182870;0.999998;0.006276;17.547762;1.096353;1.194640;0.216993;0.126993;0.942019;0.190008;0.000000;0.000000;0.111994;0.074992;0.000000;0.000000;0.295025;0.166028;0.000000;0.000000;
1.045440;1.060013;1.045051;1.010016;1.017731;1.019588;1.070238;1.061550;1.089908;1.056020;1.051099;1.057081;1.055417;1.050605;1.035713;0.999998;232.291193;-16.623286;1.058873;1.112731;0.999998;39.972086;43.606626;1.048782;1.148468;0.999997;0.109877;24.985633;1.011515;1.053558;0.999998;0.000955;12.848135;1.070238;1.182834;0.999997;-0.000449;17.546640;1.096348;1.194744;0.216993;0.126994;0.942015;0.190006;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
1.569728;1.060013;1.045052;1.010006;1.017728;1.019585;1.070239;1.061546;1.089903;1.056018;1.051097;1.057080;1.055418;1.050606;1.035711;0.999998;232.340808;-16.634110;1.058872;1.112758;0.999998;40.000610;43.623831;1.048784;1.148424;0.999996;0.036610;25.005870;1.011507;1.053728;0.999997;0.001813;12.850520;1.070239;1.182813;0.999998;0.000725;17.545624;1.096343;1.194849;0.216994;0.126994;0.942006;0.190002;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295023;0.166026;0.000000;0.000000;
2.618304;1.060014;1.045054;1.010008;1.017731;1.019587;1.070240;1.061548;1.089903;1.056019;1.051098;1.057081;1.055419;1.050607;1.035713;0.999996;232.345088;-16.637834;1.058872;1.112747;0.999996;39.995129;43.628668;1.048787;1.148374;0.999996;0.032740;25.006613;1.011508;1.053699;0.999996;0.002247;12.849699;1.070240;1.182803;0.999996;0.006077;17.544672;1.096342;1.194862;0.216994;0.126994;0.942007;0.190003;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166026;0.000000;0.000000;
4.715456;1.060014;1.045055;1.010009;1.017732;1.019588;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999995;232.336921;-16.638640;1.058872;1.112743;0.999995;39.989021;43.630280;1.048788;1.148344;0.999995;0.045649;25.001656;1.011509;1.053675;0.999995;0.002132;12.849181;1.070240;1.182800;0.999995;0.006452;17.544295;1.096342;1.194865;0.216995;0.126995;0.942009;0.190003;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
8.909760;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336607;-16.639046;1.058873;1.112740;0.999994;39.988192;43.631057;1.048789;1.148335;0.999994;0.046332;25.001142;1.011510;1.053673;0.999994;0.002157;12.849020;1.070240;1.182800;0.999994;0.006853;17.544223;1.096342;1.194864;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
10.000000;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336621;-16.639059;1.058873;1.112740;0.999994;39.988166;43.631079;1.048789;1.148335;0.999994;0.046318;25.001139;1.011510;1.053673;0.999994;0.002159;12.849012;1.070240;1.182800;0.999994;0.006881;17.544220;1.096342;1.194864;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
10.000000;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336621;-16.639059;1.058873;1.112740;0.999994;39.988166;43.631079;1.048789;1.148335;0.999994;0.046318;25.001139;1.011510;1.053673;0.999994;0.002159;12.849012;1.070240;1.182800;0.999994;0.006881;17.544220;1.096342;1.194864;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
17.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336714;-16.639144;1.058873;1.112739;0.999994;39.987989;43.631227;1.048789;1.148332;0.999994;0.046220;25.001123;1.011510;1.053672;0.999994;0.002176;12.848964;1.070240;1.182800;0.999994;0.007067;17.544204;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
27.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336730;-16.639159;1.058873;1.112739;0.999994;39.987934;43.631250;1.048789;1.148332;0.999994;0.046208;25.001119;1.011510;1.053672;0.999994;0.002180;12.848952;1.070240;1.182800;0.999994;0.007118;17.544200;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
37.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336731;-16.639160;1.058873;1.112738;0.999994;39.987924;43.631252;1.048789;1.148332;0.999994;0.046208;25.001119;1.011510;1.053672;0.999994;0.002181;12.848951;1.070240;1.182800;0.999994;0.007125;17.544199;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
47.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336732;-16.639162;1.058873;1.112738;0.999994;39.987921;43.631254;1.048789;1.148332;0.999994;0.046207;25.001118;1.011510;1.053672;0.999994;0.002181;12.848950;1.070240;1.182800;0.999994;0.007129;17.544199;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
57.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336733;-16.639162;1.058873;1.112738;0.999994;39.987920;43.631254;1.048789;1.148332;0.999994;0.046207;25.001118;1.011510;1.053672;0.999994;0.002181;12.848950;1.070240;1.182800;0.999994;0.007129;17.544199;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
67.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336733;-16.639162;1.058873;1.112738;0.999994;39.987920;43.631254;1.048789;1.148332;0.999994;0.046207;25.001118;1.011510;1.053672;0.999994;0.002181;12.848950;1.070240;1.182800;0.999994;0.007130;17.544199;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
77.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336733;-16.639162;1.058873;1.112738;0.999994;39.987920;43.631254;1.048789;1.148332;0.999994;0.046207;25.001118;1.011510;1.053672;0.999994;0.002181;12.848949;1.070240;1.182800;0.999994;0.007130;17.544199;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
87.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336733;-16.639162;1.058873;1.112738;0.999994;39.987920;43.631254;1.048789;1.148332;0.999994;0.046207;25.001118;1.011510;1.053672;0.999994;0.002181;12.848949;1.070240;1.182800;0.999994;0.007130;17.544199;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
97.298368;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336733;-16.639162;1.058873;1.112738;0.999994;39.987920;43.631254;1.048789;1.148332;0.999994;0.046207;25.001118;1.011510;1.053672;0.999994;0.002181;12.848949;1.070240;1.182800;0.999994;0.007130;17.544199;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
100.000000;1.060014;1.045056;1.010009;1.017732;1.019589;1.070240;1.061548;1.089903;1.056020;1.051099;1.057082;1.055419;1.050607;1.035713;0.999994;232.336733;-16.639162;1.058873;1.112738;0.999994;39.987920;43.631254;1.048789;1.148332;0.999994;0.046207;25.001118;1.011510;1.053672;0.999994;0.002181;12.848949;1.070240;1.182800;0.999994;0.007130;17.544199;1.096342;1.194863;0.216995;0.126995;0.942009;0.190004;0.000000;0.000000;0.111995;0.074993;0.000000;0.000000;0.295024;0.166027;0.000000;0.000000;
